CustomerCode,CountryCode,FMSerialnumber,Month,Year,Period
955645,EG,8696 51 016,07,2020,202007
954255,TN,869351048,07,2020,202007
954335,DZ,873051081,07,2020,202007
954335,DZ,869351055,07,2020,202007
954335,DZ,869351084,07,2020,202007
954335,DZ,873051124,07,2020,202007
955093,DZ,869351088,07,2020,202007
952523,DZ,873051071,07,2020,202007
952523,DZ,869351063,07,2020,202007
954559,DZ,869351067,07,2020,202007
954559,DZ,870151192,07,2020,202007
954559,DZ,873051089,07,2020,202007
954872,DZ,870151168,07,2020,202007
954872,DZ,853251049,07,2020,202007
954872,DZ,873051059,07,2020,202007
954872,DZ,873051055,07,2020,202007
954872,DZ,869351050,07,2020,202007
954872,DZ,871251005,07,2020,202007
954053,DZ,869351032,07,2020,202007
954872,DZ,869351059,07,2020,202007
954723,TN,870151195,07,2020,202007
952511,TN,860351043,07,2020,202007
952511,TN,860351007,07,2020,202007
954480,DZ,869351064,07,2020,202007
954480,DZ,869351066,07,2020,202007
954480,DZ,873051082,07,2020,202007
954480,DZ,873051095,07,2020,202007
952523,DZ,860351064,07,2020,202007
952523,DZ,869351035,07,2020,202007
954058,DZ,873051015,07,2020,202007
954058,DZ,873051065,07,2020,202007
955131,DZ,870151202,07,2020,202007
955093,DZ,871251038,07,2020,202007
955093,DZ,869351101,07,2020,202007
954559,DZ,869351096,07,2020,202007
952523,DZ,873051099,07,2020,202007
954716,IQ,870151057,08,2020,202008
951078,SA,873051075,08,2020,202008
951078,SA,871251033,08,2020,202008
951078,SA,870151161,08,2020,202008
955104,IQ,873051131,08,2020,202008
953269,SA,870751124,08,2020,202008
952440,SA,869351029,08,2020,202008
952440,SA,869351039,08,2020,202008
952440,SA,873051006,08,2020,202008
952440,SA,873051057,08,2020,202008
952440,SA,873051058,08,2020,202008
952440,SA,873051013,08,2020,202008
952440,SA,873051002,08,2020,202008
952440,SA,869651004,08,2020,202008
952440,SA,869651011,08,2020,202008
952440,SA,869351047,08,2020,202008
954263,SA,873051042,08,2020,202008
953234,SA,870751123,08,2020,202008
950916,KW,870151152,08,2020,202008
950916,KW,870151153,08,2020,202008
950916,KW,873051072,08,2020,202008
950916,KW,870751143,08,2020,202008
950916,KW,870751138,08,2020,202008
950916,KW,870751025,08,2020,202008
950916,KW,870751042,08,2020,202008
950916,KW,870751051,08,2020,202008
950916,KW,870751084,08,2020,202008
950916,KW,870751099,08,2020,202008
950916,KW,870751097,08,2020,202008
950916,KW,870751103,08,2020,202008
950916,KW,870751098,08,2020,202008
950916,KW,860351076,08,2020,202008
954126,SA,873051043,08,2020,202008
954126,SA,873751004,08,2020,202008
952760,OM,870151027,08,2020,202008
954930,IQ,873051117,08,2020,202008
955143,AE,870151052,08,2020,202008
951730,SA,873751002,08,2020,202008
951730,SA,873051018,08,2020,202008
951730,SA,870151044,08,2020,202008
951730,SA,873751048,08,2020,202008
950878,SY,870751004,08,2020,202008
950878,SY,870751030,08,2020,202008
922315,KW,820151071,08,2020,202008
922315,KW,870151162,08,2020,202008
922315,KW,870751058,08,2020,202008
922315,KW,870151109,08,2020,202008
954775,IQ,873051108,08,2020,202008
951735,SA,869351052,08,2020,202008
951735,SA,870151021,08,2020,202008
950528,SA,870151012,08,2020,202008
952384,KW,870751122,08,2020,202008
954549,IQ,873051083,08,2020,202008
954882,IQ,871251006,08,2020,202008
954882,IQ,871251012,08,2020,202008
953978,SA,870151171,08,2020,202008
953978,SA,869351044,08,2020,202008
954269,SA,870151081,08,2020,202008
951729,YE,870151034,08,2020,202008
954856,IQ,873751034,08,2020,202008
955588,IQ,870751193,08,2020,202008
954960,IQ,8203G134,08,2020,202008
954775,IQ,871251029,08,2020,202008
955905,AE,853251062,08,2020,202008
955905,AE,873051146,08,2020,202008
954856,IQ,871251036,08,2020,202008
954856,IQ,871251031,08,2020,202008
954856,IQ,871251014,08,2020,202008
954856,IQ,890151004,08,2020,202008
951735,SA,871251044,08,2020,202008
956055,OM,869351097,08,2020,202008
956055,OM,871251043,08,2020,202008
956278,OM,869351106,08,2020,202008
952334,AO,850251014,08,2020,202008
952334,AO,870151026,08,2020,202008
955044,CD,8693 51 081,08,2020,202008
954515,NG,870151188,08,2020,202008
954515,NG,870151198,08,2020,202008
955416,ZA,869351061,08,2020,202008
954436,ZA,869351046,08,2020,202008
954436,ZA,869351056,08,2020,202008
954436,ZA,869351089,08,2020,202008
954967,ZA,869351082,08,2020,202008
955089,NG,870151199,08,2020,202008
953533,ZA,850451019,08,2020,202008
954855,ZA,869351012,08,2020,202008
950948,ZA,860351058,08,2020,202008
955075,AO,870151082,08,2020,202008
955792,ZA,869351092,08,2020,202008
955792,ZA,869351036,08,2020,202008
953533,ZA,874151015,08,2020,202008
954967,ZA,869351075,08,2020,202008
955792,ZA,869351114,08,2020,202008
951304,TR,860351041,08,2020,202008
954556,TR,860351008,08,2020,202008
955543,TR,850251017,08,2020,202008
955543,TR,850251008,08,2020,202008
955975,AF,853251050,08,2020,202008
952141,LY,873051052,08,2020,202008
952141,LY,869351045,08,2020,202008
952141,LY,870151107,08,2020,202008
952141,LY,860351073,08,2020,202008
953894,LY,870151181,08,2020,202008
953894,LY,850451012,08,2020,202008
953894,LY,869351057,08,2020,202008
953535,LY,853251029,08,2020,202008
954254,EG,869351053,08,2020,202008
954254,EG,870151182,08,2020,202008
954440,EG,869351071,08,2020,202008
954874,EG,873051101,08,2020,202008
952870,EG,873051060,08,2020,202008
952870,EG,869351051,08,2020,202008
952870,EG,873051079,08,2020,202008
952870,EG,873051098,08,2020,202008
952870,EG,873051088,08,2020,202008
952870,EG,873051102,08,2020,202008
952870,EG,873051114,08,2020,202008
952870,EG,853251057,08,2020,202008
952870,EG,853251058,08,2020,202008
952870,EG,853251059,08,2020,202008
952277,LY,873051069,08,2020,202008
952277,LY,870151076,08,2020,202008
952277,LY,860351063,08,2020,202008
952277,LY,870151144,08,2020,202008
952277,LY,869351010,08,2020,202008
952277,LY,869351026,08,2020,202008
953466,EG,853251046,08,2020,202008
953466,EG,869351017,08,2020,202008
953466,EG,870151143,08,2020,202008
953466,EG,873051003,08,2020,202008
953466,EG,873051004,08,2020,202008
953466,EG,873051061,08,2020,202008
953466,EG,873051087,08,2020,202008
953466,EG,873051118,08,2020,202008
953466,EG,869351080,08,2020,202008
953466,EG,873051115,08,2020,202008
952870,EG,871251015,08,2020,202008
952870,EG,871251016,08,2020,202008
952870,EG,871251020,08,2020,202008
955645,EG,8696 51 016,08,2020,202008
954255,TN,869351048,08,2020,202008
954335,DZ,873051081,08,2020,202008
954335,DZ,869351055,08,2020,202008
954335,DZ,869351084,08,2020,202008
954335,DZ,873051124,08,2020,202008
955093,DZ,869351088,08,2020,202008
952523,DZ,873051071,08,2020,202008
952523,DZ,869351063,08,2020,202008
954559,DZ,869351067,08,2020,202008
954559,DZ,870151192,08,2020,202008
954559,DZ,873051089,08,2020,202008
954872,DZ,870151168,08,2020,202008
954872,DZ,853251049,08,2020,202008
954872,DZ,873051059,08,2020,202008
954872,DZ,873051055,08,2020,202008
954872,DZ,869351050,08,2020,202008
954872,DZ,871251005,08,2020,202008
954053,DZ,869351032,08,2020,202008
954872,DZ,869351059,08,2020,202008
954723,TN,870151195,08,2020,202008
952511,TN,860351043,08,2020,202008
952511,TN,860351007,08,2020,202008
954480,DZ,869351064,08,2020,202008
954480,DZ,869351066,08,2020,202008
954480,DZ,873051082,08,2020,202008
954480,DZ,873051095,08,2020,202008
952523,DZ,860351064,08,2020,202008
952523,DZ,869351035,08,2020,202008
954058,DZ,873051015,08,2020,202008
954058,DZ,873051065,08,2020,202008
955131,DZ,870151202,08,2020,202008
955093,DZ,871251038,08,2020,202008
955093,DZ,869351101,08,2020,202008
954559,DZ,869351096,08,2020,202008
952523,DZ,873051099,08,2020,202008
954716,IQ,870151057,09,2020,202009
951078,SA,873051075,09,2020,202009
951078,SA,871251033,09,2020,202009
951078,SA,870151161,09,2020,202009
955104,IQ,873051131,09,2020,202009
953269,SA,870751124,09,2020,202009
952440,SA,869351029,09,2020,202009
952440,SA,869351039,09,2020,202009
952440,SA,873051006,09,2020,202009
952440,SA,873051057,09,2020,202009
952440,SA,873051058,09,2020,202009
952440,SA,873051013,09,2020,202009
952440,SA,873051002,09,2020,202009
952440,SA,869651004,09,2020,202009
952440,SA,869651011,09,2020,202009
952440,SA,869351047,09,2020,202009
954263,SA,873051042,09,2020,202009
953234,SA,870751123,09,2020,202009
950916,KW,870151152,09,2020,202009
950916,KW,870151153,09,2020,202009
950916,KW,873051072,09,2020,202009
950916,KW,870751143,09,2020,202009
950916,KW,870751138,09,2020,202009
950916,KW,870751025,09,2020,202009
950916,KW,870751042,09,2020,202009
950916,KW,870751051,09,2020,202009
950916,KW,870751084,09,2020,202009
950916,KW,870751099,09,2020,202009
950916,KW,870751097,09,2020,202009
950916,KW,870751103,09,2020,202009
950916,KW,870751098,09,2020,202009
950916,KW,860351076,09,2020,202009
954126,SA,873051043,09,2020,202009
954126,SA,873751004,09,2020,202009
952760,OM,870151027,09,2020,202009
954930,IQ,873051117,09,2020,202009
955143,AE,870151052,09,2020,202009
951730,SA,873751002,09,2020,202009
951730,SA,873051018,09,2020,202009
951730,SA,870151044,09,2020,202009
951730,SA,873751048,09,2020,202009
950878,SY,870751004,09,2020,202009
950878,SY,870751030,09,2020,202009
922315,KW,820151071,09,2020,202009
922315,KW,870151162,09,2020,202009
922315,KW,870751058,09,2020,202009
922315,KW,870151109,09,2020,202009
954775,IQ,873051108,09,2020,202009
951735,SA,869351052,09,2020,202009
951735,SA,870151021,09,2020,202009
950528,SA,870151012,09,2020,202009
952384,KW,870751122,09,2020,202009
954549,IQ,873051083,09,2020,202009
954882,IQ,871251006,09,2020,202009
954882,IQ,871251012,09,2020,202009
953978,SA,870151171,09,2020,202009
953978,SA,869351044,09,2020,202009
954269,SA,870151081,09,2020,202009
951729,YE,870151034,09,2020,202009
954856,IQ,873751034,09,2020,202009
955588,IQ,870751193,09,2020,202009
954960,IQ,8203G134,09,2020,202009
954775,IQ,871251029,09,2020,202009
955905,AE,853251062,09,2020,202009
955905,AE,873051146,09,2020,202009
954856,IQ,871251036,09,2020,202009
954856,IQ,871251031,09,2020,202009
954856,IQ,871251014,09,2020,202009
954856,IQ,890151004,09,2020,202009
951735,SA,871251044,09,2020,202009
956055,OM,869351097,09,2020,202009
956055,OM,871251043,09,2020,202009
956278,OM,869351106,09,2020,202009
952334,AO,850251014,09,2020,202009
952334,AO,870151026,09,2020,202009
955044,CD,8693 51 081,09,2020,202009
954515,NG,870151188,09,2020,202009
954515,NG,870151198,09,2020,202009
955416,ZA,869351061,09,2020,202009
954436,ZA,869351046,09,2020,202009
954436,ZA,869351056,09,2020,202009
954436,ZA,869351089,09,2020,202009
954967,ZA,869351082,09,2020,202009
955089,NG,870151199,09,2020,202009
953533,ZA,850451019,09,2020,202009
954855,ZA,869351012,09,2020,202009
950948,ZA,860351058,09,2020,202009
955075,AO,870151082,09,2020,202009
955792,ZA,869351092,09,2020,202009
955792,ZA,869351036,09,2020,202009
953533,ZA,874151015,09,2020,202009
954967,ZA,869351075,09,2020,202009
955792,ZA,869351114,09,2020,202009
954556,TR,860351008,09,2020,202009
955543,TR,850251017,09,2020,202009
955543,TR,850251008,09,2020,202009
955975,AF,853251050,09,2020,202009
952141,LY,873051052,09,2020,202009
952141,LY,869351045,09,2020,202009
952141,LY,870151107,09,2020,202009
952141,LY,860351073,09,2020,202009
953894,LY,870151181,09,2020,202009
953894,LY,850451012,09,2020,202009
953894,LY,869351057,09,2020,202009
953535,LY,853251029,09,2020,202009
954254,EG,869351053,09,2020,202009
954254,EG,870151182,09,2020,202009
954440,EG,869351071,09,2020,202009
954874,EG,873051101,09,2020,202009
952870,EG,873051098,09,2020,202009
952870,EG,873051088,09,2020,202009
952870,EG,873051102,09,2020,202009
952870,EG,873051114,09,2020,202009
952870,EG,853251057,09,2020,202009
952870,EG,853251058,09,2020,202009
952870,EG,853251059,09,2020,202009
952277,LY,873051069,09,2020,202009
952277,LY,870151076,09,2020,202009
952277,LY,860351063,09,2020,202009
952277,LY,870151144,09,2020,202009
952277,LY,869351010,09,2020,202009
952277,LY,869351026,09,2020,202009
953466,EG,853251046,09,2020,202009
953466,EG,869351017,09,2020,202009
953466,EG,870151143,09,2020,202009
953466,EG,873051003,09,2020,202009
953466,EG,873051004,09,2020,202009
953466,EG,873051061,09,2020,202009
953466,EG,873051087,09,2020,202009
953466,EG,873051118,09,2020,202009
953466,EG,869351080,09,2020,202009
953466,EG,873051115,09,2020,202009
952870,EG,871251015,09,2020,202009
952870,EG,871251016,09,2020,202009
952870,EG,871251020,09,2020,202009
954255,TN,869351048,09,2020,202009
954335,DZ,873051081,09,2020,202009
954335,DZ,869351055,09,2020,202009
954335,DZ,869351084,09,2020,202009
954335,DZ,873051124,09,2020,202009
955093,DZ,869351088,09,2020,202009
952523,DZ,873051071,09,2020,202009
952523,DZ,869351063,09,2020,202009
954559,DZ,869351067,09,2020,202009
954559,DZ,870151192,09,2020,202009
954559,DZ,873051089,09,2020,202009
954872,DZ,870151168,09,2020,202009
954872,DZ,853251049,09,2020,202009
954872,DZ,873051059,09,2020,202009
954872,DZ,873051055,09,2020,202009
954872,DZ,869351050,09,2020,202009
954872,DZ,871251005,09,2020,202009
954053,DZ,869351032,09,2020,202009
954872,DZ,869351059,09,2020,202009
954723,TN,870151195,09,2020,202009
952511,TN,860351043,09,2020,202009
952511,TN,860351007,09,2020,202009
954480,DZ,869351064,09,2020,202009
954480,DZ,869351066,09,2020,202009
954480,DZ,873051082,09,2020,202009
954480,DZ,873051095,09,2020,202009
952523,DZ,860351064,09,2020,202009
952523,DZ,869351035,09,2020,202009
954058,DZ,873051015,09,2020,202009
954058,DZ,873051065,09,2020,202009
955131,DZ,870151202,09,2020,202009
955093,DZ,871251038,09,2020,202009
955093,DZ,869351101,09,2020,202009
954559,DZ,869351096,09,2020,202009
952523,DZ,873051099,09,2020,202009
954716,IQ,870151057,10,2020,202010
951078,SA,873051075,10,2020,202010
951078,SA,871251033,10,2020,202010
951078,SA,870151161,10,2020,202010
955104,IQ,873051131,10,2020,202010
953269,SA,870751124,10,2020,202010
952440,SA,869351029,10,2020,202010
952440,SA,869351039,10,2020,202010
952440,SA,873051006,10,2020,202010
952440,SA,873051057,10,2020,202010
952440,SA,873051058,10,2020,202010
952440,SA,873051013,10,2020,202010
952440,SA,873051002,10,2020,202010
952440,SA,869651004,10,2020,202010
952440,SA,869651011,10,2020,202010
952440,SA,869351047,10,2020,202010
954263,SA,873051042,10,2020,202010
953234,SA,870751123,10,2020,202010
950916,KW,870151152,10,2020,202010
950916,KW,870151153,10,2020,202010
950916,KW,873051072,10,2020,202010
950916,KW,870751143,10,2020,202010
950916,KW,870751138,10,2020,202010
950916,KW,870751025,10,2020,202010
950916,KW,870751042,10,2020,202010
950916,KW,870751051,10,2020,202010
950916,KW,870751084,10,2020,202010
950916,KW,870751099,10,2020,202010
950916,KW,870751097,10,2020,202010
950916,KW,870751103,10,2020,202010
950916,KW,870751098,10,2020,202010
950916,KW,860351076,10,2020,202010
954126,SA,873051043,10,2020,202010
954126,SA,873751004,10,2020,202010
952760,OM,870151027,10,2020,202010
954930,IQ,873051117,10,2020,202010
955143,AE,870151052,10,2020,202010
951730,SA,873751002,10,2020,202010
951730,SA,873051018,10,2020,202010
951730,SA,870151044,10,2020,202010
951730,SA,873751048,10,2020,202010
950878,SY,870751004,10,2020,202010
950878,SY,870751030,10,2020,202010
922315,KW,820151071,10,2020,202010
922315,KW,870151162,10,2020,202010
922315,KW,870751058,10,2020,202010
922315,KW,870151109,10,2020,202010
954775,IQ,873051108,10,2020,202010
951735,SA,869351052,10,2020,202010
951735,SA,870151021,10,2020,202010
950528,SA,870151012,10,2020,202010
952384,KW,870751122,10,2020,202010
954549,IQ,873051083,10,2020,202010
954882,IQ,871251006,10,2020,202010
954882,IQ,871251012,10,2020,202010
953978,SA,870151171,10,2020,202010
953978,SA,869351044,10,2020,202010
954269,SA,870151081,10,2020,202010
951729,YE,870151034,10,2020,202010
954856,IQ,873751034,10,2020,202010
955588,IQ,870751193,10,2020,202010
954960,IQ,8203G134,10,2020,202010
954775,IQ,871251029,10,2020,202010
955905,AE,853251062,10,2020,202010
955905,AE,873051146,10,2020,202010
954856,IQ,871251036,10,2020,202010
954856,IQ,871251031,10,2020,202010
954856,IQ,871251014,10,2020,202010
954856,IQ,890151004,10,2020,202010
951735,SA,871251044,10,2020,202010
956055,OM,869351097,10,2020,202010
956055,OM,871251043,10,2020,202010
956278,OM,869351106,10,2020,202010
956278,OM,873051157,10,2020,202010
952334,AO,850251014,10,2020,202010
952334,AO,870151026,10,2020,202010
955044,CD,8693 51 081,10,2020,202010
954515,NG,870151188,10,2020,202010
954515,NG,870151198,10,2020,202010
955416,ZA,869351061,10,2020,202010
954436,ZA,869351046,10,2020,202010
954436,ZA,869351056,10,2020,202010
954436,ZA,869351089,10,2020,202010
954967,ZA,869351082,10,2020,202010
955089,NG,870151199,10,2020,202010
953533,ZA,850451019,10,2020,202010
954855,ZA,869351012,10,2020,202010
950948,ZA,860351058,10,2020,202010
955075,AO,870151082,10,2020,202010
955792,ZA,869351092,10,2020,202010
955792,ZA,869351036,10,2020,202010
953533,ZA,874151015,10,2020,202010
954967,ZA,869351075,10,2020,202010
955792,ZA,869351114,10,2020,202010
954515,NG,870151206,10,2020,202010
954556,TR,860351008,10,2020,202010
955543,TR,850251017,10,2020,202010
955543,TR,850251008,10,2020,202010
955975,AF,853251050,10,2020,202010
952141,LY,873051052,10,2020,202010
952141,LY,869351045,10,2020,202010
952141,LY,870151107,10,2020,202010
952141,LY,860351073,10,2020,202010
953894,LY,870151181,10,2020,202010
953894,LY,850451012,10,2020,202010
953894,LY,869351057,10,2020,202010
953535,LY,853251029,10,2020,202010
954254,EG,869351053,10,2020,202010
954254,EG,870151182,10,2020,202010
954440,EG,869351071,10,2020,202010
954874,EG,873051101,10,2020,202010
952870,EG,873051098,10,2020,202010
952870,EG,873051088,10,2020,202010
952870,EG,873051102,10,2020,202010
952870,EG,873051114,10,2020,202010
952870,EG,853251057,10,2020,202010
952870,EG,853251058,10,2020,202010
952870,EG,853251059,10,2020,202010
952277,LY,873051069,10,2020,202010
952277,LY,870151076,10,2020,202010
952277,LY,860351063,10,2020,202010
952277,LY,870151144,10,2020,202010
952277,LY,869351010,10,2020,202010
952277,LY,869351026,10,2020,202010
953466,EG,853251046,10,2020,202010
953466,EG,869351017,10,2020,202010
953466,EG,870151143,10,2020,202010
953466,EG,873051003,10,2020,202010
953466,EG,873051004,10,2020,202010
953466,EG,873051061,10,2020,202010
953466,EG,873051087,10,2020,202010
953466,EG,873051118,10,2020,202010
953466,EG,869351080,10,2020,202010
953466,EG,873051115,10,2020,202010
952870,EG,871251015,10,2020,202010
952870,EG,871251016,10,2020,202010
952870,EG,871251020,10,2020,202010
954255,TN,869351048,10,2020,202010
954335,DZ,873051081,10,2020,202010
954335,DZ,869351055,10,2020,202010
954335,DZ,869351084,10,2020,202010
954335,DZ,873051124,10,2020,202010
955093,DZ,869351088,10,2020,202010
952523,DZ,873051071,10,2020,202010
952523,DZ,869351063,10,2020,202010
954559,DZ,869351067,10,2020,202010
954559,DZ,870151192,10,2020,202010
954559,DZ,873051089,10,2020,202010
954872,DZ,870151168,10,2020,202010
954872,DZ,853251049,10,2020,202010
954872,DZ,873051059,10,2020,202010
954872,DZ,873051055,10,2020,202010
954872,DZ,869351050,10,2020,202010
954872,DZ,871251005,10,2020,202010
954053,DZ,869351032,10,2020,202010
954872,DZ,869351059,10,2020,202010
954723,TN,870151195,10,2020,202010
952511,TN,860351043,10,2020,202010
952511,TN,860351007,10,2020,202010
954480,DZ,869351064,10,2020,202010
954480,DZ,869351066,10,2020,202010
954480,DZ,873051082,10,2020,202010
954480,DZ,873051095,10,2020,202010
952523,DZ,860351064,10,2020,202010
952523,DZ,869351035,10,2020,202010
954058,DZ,873051015,10,2020,202010
954058,DZ,873051065,10,2020,202010
955131,DZ,870151202,10,2020,202010
955093,DZ,871251038,10,2020,202010
955093,DZ,869351101,10,2020,202010
954559,DZ,869351096,10,2020,202010
952523,DZ,873051099,10,2020,202010
954716,IQ,870151057,11,2020,202011
951078,SA,873051075,11,2020,202011
951078,SA,871251033,11,2020,202011
951078,SA,870151161,11,2020,202011
955104,IQ,873051131,11,2020,202011
953269,SA,870751124,11,2020,202011
952440,SA,869351029,11,2020,202011
952440,SA,869351039,11,2020,202011
952440,SA,873051006,11,2020,202011
952440,SA,873051057,11,2020,202011
952440,SA,873051058,11,2020,202011
952440,SA,873051013,11,2020,202011
952440,SA,873051002,11,2020,202011
952440,SA,869651004,11,2020,202011
952440,SA,869651011,11,2020,202011
952440,SA,869351047,11,2020,202011
954263,SA,873051042,11,2020,202011
953234,SA,870751123,11,2020,202011
950916,KW,870151152,11,2020,202011
950916,KW,870151153,11,2020,202011
950916,KW,873051072,11,2020,202011
950916,KW,870751143,11,2020,202011
950916,KW,870751138,11,2020,202011
950916,KW,870751025,11,2020,202011
950916,KW,870751042,11,2020,202011
950916,KW,870751051,11,2020,202011
950916,KW,870751084,11,2020,202011
950916,KW,870751099,11,2020,202011
950916,KW,870751097,11,2020,202011
950916,KW,870751103,11,2020,202011
950916,KW,870751098,11,2020,202011
950916,KW,860351076,11,2020,202011
954126,SA,873051043,11,2020,202011
954126,SA,873751004,11,2020,202011
952760,OM,870151027,11,2020,202011
954930,IQ,873051117,11,2020,202011
955143,AE,870151052,11,2020,202011
951730,SA,873751002,11,2020,202011
951730,SA,873051018,11,2020,202011
951730,SA,870151044,11,2020,202011
951730,SA,873751048,11,2020,202011
950878,SY,870751004,11,2020,202011
950878,SY,870751030,11,2020,202011
922315,KW,820151071,11,2020,202011
922315,KW,870151162,11,2020,202011
922315,KW,870751058,11,2020,202011
922315,KW,870151109,11,2020,202011
954775,IQ,873051108,11,2020,202011
951735,SA,869351052,11,2020,202011
951735,SA,870151021,11,2020,202011
950528,SA,870151012,11,2020,202011
952384,KW,870751122,11,2020,202011
954549,IQ,873051083,11,2020,202011
954882,IQ,871251006,11,2020,202011
954882,IQ,871251012,11,2020,202011
953978,SA,870151171,11,2020,202011
953978,SA,869351044,11,2020,202011
954269,SA,870151081,11,2020,202011
951729,YE,870151034,11,2020,202011
954856,IQ,873751034,11,2020,202011
955588,IQ,870751193,11,2020,202011
954960,IQ,8203G134,11,2020,202011
954775,IQ,871251029,11,2020,202011
955905,AE,853251062,11,2020,202011
955905,AE,873051146,11,2020,202011
954856,IQ,871251036,11,2020,202011
954856,IQ,871251031,11,2020,202011
954856,IQ,871251014,11,2020,202011
954856,IQ,890151004,11,2020,202011
951735,SA,871251044,11,2020,202011
956055,OM,869351097,11,2020,202011
956055,OM,871251043,11,2020,202011
956278,OM,869351106,11,2020,202011
956278,OM,873051157,11,2020,202011
952334,AO,850251014,11,2020,202011
952334,AO,870151026,11,2020,202011
955044,CD,8693 51 081,11,2020,202011
954515,NG,870151188,11,2020,202011
954515,NG,870151198,11,2020,202011
955416,ZA,869351061,11,2020,202011
954436,ZA,869351046,11,2020,202011
954436,ZA,869351056,11,2020,202011
954436,ZA,869351089,11,2020,202011
954967,ZA,869351082,11,2020,202011
955089,NG,870151199,11,2020,202011
953533,ZA,850451019,11,2020,202011
954855,ZA,869351012,11,2020,202011
950948,ZA,860351058,11,2020,202011
955075,AO,870151082,11,2020,202011
955792,ZA,869351092,11,2020,202011
955792,ZA,869351036,11,2020,202011
953533,ZA,874151015,11,2020,202011
954967,ZA,869351075,11,2020,202011
955792,ZA,869351114,11,2020,202011
954515,NG,870151206,11,2020,202011
954556,TR,860351008,11,2020,202011
955543,TR,850251017,11,2020,202011
955543,TR,850251008,11,2020,202011
955975,AF,853251050,11,2020,202011
952141,LY,873051052,11,2020,202011
952141,LY,869351045,11,2020,202011
952141,LY,870151107,11,2020,202011
952141,LY,860351073,11,2020,202011
953894,LY,870151181,11,2020,202011
953894,LY,850451012,11,2020,202011
953894,LY,869351057,11,2020,202011
953535,LY,853251029,11,2020,202011
954254,EG,869351053,11,2020,202011
954254,EG,870151182,11,2020,202011
954440,EG,869351071,11,2020,202011
954874,EG,873051101,11,2020,202011
952870,EG,873051098,11,2020,202011
952870,EG,873051088,11,2020,202011
952870,EG,873051102,11,2020,202011
952870,EG,873051114,11,2020,202011
952870,EG,853251057,11,2020,202011
952870,EG,853251058,11,2020,202011
952870,EG,853251059,11,2020,202011
952277,LY,873051069,11,2020,202011
952277,LY,870151076,11,2020,202011
952277,LY,860351063,11,2020,202011
952277,LY,870151144,11,2020,202011
952277,LY,869351010,11,2020,202011
952277,LY,869351026,11,2020,202011
953466,EG,853251046,11,2020,202011
953466,EG,869351017,11,2020,202011
953466,EG,870151143,11,2020,202011
953466,EG,873051003,11,2020,202011
953466,EG,873051004,11,2020,202011
953466,EG,873051061,11,2020,202011
953466,EG,873051087,11,2020,202011
953466,EG,873051118,11,2020,202011
953466,EG,869351080,11,2020,202011
953466,EG,873051115,11,2020,202011
952870,EG,871251015,11,2020,202011
952870,EG,871251016,11,2020,202011
952870,EG,871251020,11,2020,202011
954255,TN,869351048,11,2020,202011
954335,DZ,873051081,11,2020,202011
954335,DZ,869351055,11,2020,202011
954335,DZ,869351084,11,2020,202011
954335,DZ,873051124,11,2020,202011
955093,DZ,869351088,11,2020,202011
952523,DZ,873051071,11,2020,202011
952523,DZ,869351063,11,2020,202011
954559,DZ,869351067,11,2020,202011
954559,DZ,870151192,11,2020,202011
954559,DZ,873051089,11,2020,202011
954872,DZ,870151168,11,2020,202011
954872,DZ,853251049,11,2020,202011
954872,DZ,873051059,11,2020,202011
954872,DZ,873051055,11,2020,202011
954872,DZ,869351050,11,2020,202011
954872,DZ,871251005,11,2020,202011
954053,DZ,869351032,11,2020,202011
954872,DZ,869351059,11,2020,202011
954723,TN,870151195,11,2020,202011
952511,TN,860351043,11,2020,202011
952511,TN,860351007,11,2020,202011
954480,DZ,869351064,11,2020,202011
954480,DZ,869351066,11,2020,202011
954480,DZ,873051082,11,2020,202011
954480,DZ,873051095,11,2020,202011
952523,DZ,860351064,11,2020,202011
952523,DZ,869351035,11,2020,202011
954058,DZ,873051015,11,2020,202011
954058,DZ,873051065,11,2020,202011
955131,DZ,870151202,11,2020,202011
955093,DZ,871251038,11,2020,202011
955093,DZ,869351101,11,2020,202011
954559,DZ,869351096,11,2020,202011
952523,DZ,873051099,11,2020,202011
954716,IQ,870151057,12,2020,202012
951078,SA,873051075,12,2020,202012
951078,SA,871251033,12,2020,202012
951078,SA,870151161,12,2020,202012
955104,IQ,873051131,12,2020,202012
953269,SA,870751124,12,2020,202012
952440,SA,869351029,12,2020,202012
952440,SA,869351039,12,2020,202012
952440,SA,873051006,12,2020,202012
952440,SA,873051057,12,2020,202012
952440,SA,873051058,12,2020,202012
952440,SA,873051013,12,2020,202012
952440,SA,873051002,12,2020,202012
952440,SA,869651004,12,2020,202012
952440,SA,869651011,12,2020,202012
952440,SA,869351047,12,2020,202012
954263,SA,873051042,12,2020,202012
953234,SA,870751123,12,2020,202012
950916,KW,870151152,12,2020,202012
950916,KW,870151153,12,2020,202012
950916,KW,873051072,12,2020,202012
950916,KW,870751143,12,2020,202012
950916,KW,870751138,12,2020,202012
950916,KW,870751025,12,2020,202012
950916,KW,870751042,12,2020,202012
950916,KW,870751051,12,2020,202012
950916,KW,870751084,12,2020,202012
950916,KW,870751099,12,2020,202012
950916,KW,870751097,12,2020,202012
950916,KW,870751103,12,2020,202012
950916,KW,870751098,12,2020,202012
950916,KW,860351076,12,2020,202012
954126,SA,873051043,12,2020,202012
954126,SA,873751004,12,2020,202012
